nBC,Ins,RH,s,t,avPriceFP0,avPriceFP100,avPriceFP500,avPriceCoastFront,nB,nS,nNC,nOS,nOB,nBL,nT,dBS
0.7,0,1,12,170,141678.37249284,157466.05508475,110755.72115385,337392.33695652,644,934,250,77,358,41,255,-290
0.7,0,1,12,171,141587.22292264,157733.50847458,111100.48076923,336406,630,940,249,78,373,70,272,-310
0.7,0,1,12,172,142334.37020057,158840.40254237,111535.38461538,339912.08695652,600,913,246,66,344,56,287,-313
0.7,0,1,12,173,143636.76790831,160476.92372881,112664.70192308,344782.90217391,603,901,242,84,327,50,274,-298
0.7,0,1,12,174,143722.3495702,161946.00423729,113583.57211538,344388.18478261,605,886,239,82,340,56,264,-281
0.7,0,1,12,175,144291.00515759,162541.13983051,113956.60096154,346729.72826087,569,883,209,82,332,54,274,-314
0.7,0,1,12,176,144460.09627507,162898.42372881,114046.51442308,347677.26086957,602,915,248,80,317,43,253,-313
0.7,0,1,12,177,144538.65673352,163404.48305085,114024.82211538,348257.11956522,613,910,251,80,325,43,278,-297
0.7,0,1,12,178,145569.80859599,164221.83050847,114450.09615385,351779.33695652,599,897,235,80,330,46,284,-298
0.7,0,1,12,179,146019.2756447,164760.44067797,114811.27403846,352437.19565217,604,916,236,81,338,51,263,-312
