d,s,time,intercept,bathrooms,bathrooms.2,age,age.2,SQFT,SQFT.2,lotsize,lotsize.2,newhome,postFirm,FP100,FP500,coastalFront,log.distAmen.,log.distCBD.,log.distHwy.,log.distPark.,town1M,town15B,R2,regCode,i
0,2,49,15.261481853,0.196984724,-0.028966518,-0.006162707,3.4194e-05,0.000546497,3e-09,0.162322976,-0.005334144,-0.27232649,-0.060748278,0.010166887,-0.050961764,0.529298273,-0.127563333,-0.421622255,-0.021233601,0.12353663,0,0,0.994424767,1,1
0,2,50,15.26668692,0.199854891,-0.028690745,-0.006126551,3.34e-05,0.000537886,3e-09,0.163799704,-0.005382169,-0.279236771,-0.070897878,0.008150356,-0.056282092,0.532276503,-0.128240392,-0.430808972,-0.021683053,0.134852383,0,0,0.995972311,1,1
0,2,51,15.260618942,0.215332103,-0.031947179,-0.005947321,3.2248e-05,0.000532007,4e-09,0.16421903,-0.005398208,-0.289577847,-0.076112888,0.003308188,-0.051991326,0.539586657,-0.12776518,-0.437311733,-0.021000799,0.140588617,0,0,0.996970547,1,1
0,2,52,15.311273136,0.209252849,-0.031505184,-0.00580512,3.1656e-05,0.000533645,2e-09,0.167787179,-0.005532247,-0.304418351,-0.064982804,0.005608681,-0.043103103,0.55122319,-0.128149407,-0.438626319,-0.021642754,0.136630218,0,0,0.997035071,1,1
0,2,53,15.237436395,0.211709517,-0.030245929,-0.005620625,3.0089e-05,0.000529746,0,0.167540184,-0.005525028,-0.311403591,-0.072433079,0.008854503,-0.03988225,0.557401828,-0.127316739,-0.434979463,-0.021387124,0.139559861,0,0,0.996742802,1,1
0,2,54,15.324522128,0.216822866,-0.030805197,-0.005924345,3.0808e-05,0.000523812,0,0.169275818,-0.005563239,-0.325126533,-0.082513133,0.006683629,-0.04039415,0.563412259,-0.129088982,-0.44053711,-0.023502328,0.141497567,0,0,0.996345631,1,1
0,2,55,15.373442827,0.212914693,-0.031129451,-0.005714043,2.9082e-05,0.000512617,4e-09,0.170800874,-0.005595391,-0.341413475,-0.075171201,0.002919515,-0.041682724,0.57764863,-0.127802211,-0.449975594,-0.023797912,0.146266093,0,0,0.995782755,1,1
0,2,56,15.392690608,0.21579714,-0.031451736,-0.00553586,2.8235e-05,0.000498659,6e-09,0.171713129,-0.00561793,-0.347949345,-0.067092651,0.010762618,-0.036789366,0.576543669,-0.130150847,-0.46034865,-0.022628195,0.15535933,0,0,0.995771585,1,1
0,2,57,15.431276354,0.212592186,-0.031107058,-0.005458388,2.7026e-05,0.000507842,2e-09,0.173606702,-0.005676999,-0.34920892,-0.070294226,0.01161001,-0.040905889,0.582590507,-0.129845863,-0.467993721,-0.021297372,0.157813816,0,0,0.996887389,1,1
0,2,58,15.355375246,0.20962331,-0.030894943,-0.004839276,2.4209e-05,0.00050497,3e-09,0.174385963,-0.005702688,-0.377254788,-0.062226271,0.006708478,-0.048619576,0.597160057,-0.124300471,-0.460029173,-0.023424315,0.152573078,0,0,0.996886887,1,1
0,2,59,15.485410465,0.224089887,-0.033226553,-0.004137147,1.985e-05,0.00047927,8e-09,0.177681321,-0.005820482,-0.383141241,-0.052668123,0.010817345,-0.044289806,0.598043295,-0.127150415,-0.471403359,-0.026718203,0.152983731,0,0,0.99593226,1,1
0,2,60,15.580795917,0.239451921,-0.036250443,-0.004079446,1.8153e-05,0.000467609,8e-09,0.179564848,-0.005864551,-0.399197395,-0.063755736,0.018371044,-0.03932022,0.591788371,-0.12899174,-0.474117569,-0.027324997,0.14815789,0,0,0.99661976,1,1
0,3,0,11.337,0.108,-0.011,-0.01,9.4e-05,0.001,-0.00011,0.03,0.00019,-0.059,-0.022,-0.078,-0.062,0.314,-0.106,-0.00038,0.005,-0.001,-0.478,0,0,0,0
0,3,1,11.458705731,0.113803411,-0.012694583,-0.010110695,9.4198e-05,0.000992312,-1e-08,0.033157515,6.7297e-05,-0.06063734,-0.026112634,-0.076416307,-0.066593351,0.310739891,-0.10743136,-0.011207863,0.004618177,0.002030184,0,0,0.999454312,0,0
0,3,2,11.528367979,0.128513373,-0.016822361,-0.010549091,9.8834e-05,0.000983155,-5e-09,0.033724829,5.1634e-05,-0.057835103,-0.023000793,-0.076598995,-0.069890681,0.309738865,-0.108806298,-0.002241727,0.000700428,-0.009665241,0,0,0.998205068,1,1
0,3,3,11.719745774,0.121118361,-0.015743056,-0.010101658,9.0917e-05,0.000998095,-8e-09,0.040203329,-0.000108842,-0.063051943,-0.023593179,-0.075947065,-0.067683933,0.323063513,-0.112100372,-0.016910596,0.000259305,-0.01155475,0,0,0.996945113,1,1
0,3,4,11.69960186,0.09204644,-0.009897643,-0.010730129,9.4811e-05,0.001052243,-2.5e-08,0.043841389,-0.000231334,-0.068270795,-0.031619147,-0.078073721,-0.067405699,0.334219982,-0.113998744,-0.011285921,0.000938291,-0.012483401,0,0,0.995360345,1,1
0,3,5,11.800762119,0.111971922,-0.012811132,-0.010449219,8.9797e-05,0.001047273,-2.5e-08,0.051140796,-0.000636066,-0.072468783,-0.045258586,-0.070888467,-0.071565669,0.356176736,-0.111839551,-0.01446025,-0.004159226,-0.016855584,0,0,0.991064577,1,1
0,3,6,11.786306336,0.107561735,-0.010478392,-0.011037899,9.3432e-05,0.001064476,-2.2e-08,0.055344448,-0.00073081,-0.073836771,-0.078708837,-0.085763296,-0.066503963,0.371758632,-0.110606222,-0.022773383,-0.004916147,-0.003750324,0,0,0.989185579,1,1
0,3,7,11.624774532,0.12183093,-0.012969823,-0.009894873,8.6822e-05,0.001093554,-2.7e-08,0.056345023,-0.000749743,-0.078147082,-0.048316753,-0.07326707,-0.058874071,0.395589875,-0.110387489,-0.028159299,-0.003683968,0.010953137,0,0,0.992147878,1,1
0,3,8,11.883390427,0.142386063,-0.020742911,-0.011095798,9.148e-05,0.001114764,-2.7e-08,0.062202064,-0.000911556,-0.082565731,-0.068710097,-0.073725949,-0.065213404,0.413381064,-0.107967311,-0.047956698,-0.004118968,0.006262195,0,0,0.991560428,1,1
0,3,9,12.042569565,0.090938855,-0.003287969,-0.0113887,9.3429e-05,0.00113747,-3e-08,0.066920407,-0.001090548,-0.088231615,-0.078516923,-0.076448327,-0.063432803,0.421606247,-0.111130117,-0.062124048,-0.002791393,0.01033547,0,0,0.990538818,1,1
0,3,10,12.376609803,0.142853084,-0.021146765,-0.010992562,8.73e-05,0.001186446,-3.9e-08,0.072530372,-0.001203073,-0.096550404,-0.076945533,-0.059602873,-0.066419176,0.423014874,-0.114415095,-0.117547005,-0.00271746,0.030205057,0,0,0.990772897,1,1
0,3,11,12.606059507,0.220704955,-0.042188932,-0.009654745,7.617e-05,0.001204777,-3.9e-08,0.090924549,-0.002040575,-0.092237011,-0.065016195,-0.059964406,-0.066933753,0.427377928,-0.114658895,-0.1553347,-0.003930834,0.03602875,0,0,0.987923472,1,1
0,3,12,12.81897756,0.208377465,-0.032311995,-0.009342162,7.3996e-05,0.001175997,-2.5e-08,0.11029599,-0.002669376,-0.102892636,-0.070062172,-0.059156813,-0.072133637,0.438310185,-0.110141441,-0.180561349,-0.002684569,0.03882814,0,0,0.98589497,1,1
0,3,13,12.696506232,0.206936825,-0.033189105,-0.009061397,7.0494e-05,0.00117857,-1.8e-08,0.104107993,-0.002506021,-0.092043329,-0.070185004,-0.065418099,-0.065027439,0.453293287,-0.113706642,-0.202305272,0.004071966,0.073915845,0,0,0.991060275,1,1
0,3,14,12.878723992,0.162874783,-0.02345939,-0.009712708,7.5201e-05,0.001200984,-2e-08,0.103884521,-0.002492869,-0.093742213,-0.077984187,-0.046362366,-0.051075223,0.440130579,-0.117980323,-0.217885707,0.004083838,0.079469633,0,0,0.993315016,1,1
0,3,15,12.832773876,0.190909776,-0.027573632,-0.009022163,6.7929e-05,0.001181079,-1.7e-08,0.110924856,-0.002789852,-0.095171193,-0.087667662,-0.043246981,-0.042581878,0.460699522,-0.121724541,-0.215658739,0.004968126,0.083044485,0,0,0.993879338,1,1
0,3,16,12.907080903,0.212273984,-0.032516125,-0.008490501,6.1854e-05,0.001203037,-2.2e-08,0.121386714,-0.003422564,-0.096307484,-0.087795929,-0.048704609,-0.04491122,0.463135526,-0.126010619,-0.231649368,0.007359342,0.090061317,0,0,0.994634028,1,1
0,3,17,12.961217097,0.229247593,-0.035325419,-0.00860774,6.2642e-05,0.001229432,-3.1e-08,0.127913701,-0.003634706,-0.095004293,-0.091230744,-0.053657833,-0.053617147,0.468207528,-0.128497923,-0.21820767,0.001356116,0.075046732,0,0,0.994239957,1,1
0,3,18,13.114514336,0.203461972,-0.030229385,-0.009497732,6.7531e-05,0.001237977,-3.4e-08,0.131901009,-0.0037802,-0.09953079,-0.124700782,-0.040392272,-0.056994754,0.483775214,-0.12405127,-0.229242144,-0.0021832,0.078100518,0,0,0.993163655,1,1
0,3,19,13.276388219,0.240356616,-0.041500721,-0.01016607,6.7988e-05,0.001181959,-8e-09,0.125115585,-0.003570581,-0.118368397,-0.151403984,-0.03053608,-0.044853289,0.452919841,-0.135249176,-0.256484905,0.00060047,0.103342184,0,0,0.990369701,1,1
0,3,20,13.425370851,0.232624757,-0.040183378,-0.010956988,7.224e-05,0.001185361,-4e-09,0.124095804,-0.003520314,-0.116090062,-0.160172316,-0.020165553,-0.036258481,0.448654333,-0.13573217,-0.256434827,-0.000354836,0.093089711,0,0,0.991817309,1,1
0,3,21,13.4579113,0.224887328,-0.036765161,-0.010786479,7.2871e-05,0.001126387,1.4e-08,0.129500544,-0.003753494,-0.120957413,-0.15972688,-0.021517106,-0.048732528,0.456078665,-0.132434846,-0.245446617,-0.003558409,0.082706922,0,0,0.994391802,1,1
0,3,22,13.56232986,0.23278522,-0.038694483,-0.010815131,7.1492e-05,0.001080654,2.6e-08,0.133534286,-0.004030023,-0.116825426,-0.163381374,-0.03079955,-0.058119981,0.45093535,-0.132300521,-0.261150464,-0.003425395,0.092160887,0,0,0.996639326,1,1
0,3,23,13.65613191,0.229069311,-0.037716261,-0.011230174,7.4436e-05,0.001002542,4.2e-08,0.134065256,-0.004030659,-0.109591886,-0.163920163,-0.029530334,-0.054666783,0.454091802,-0.131784735,-0.257673076,-0.004561717,0.08622662,0,0,0.997447359,1,1
0,3,24,13.64369833,0.249784297,-0.042946147,-0.011244176,7.4829e-05,0.000956889,4.4e-08,0.132764707,-0.003962071,-0.107228648,-0.157532237,-0.030710505,-0.050197612,0.461508547,-0.131333835,-0.247923267,-0.00683038,0.080081607,0,0,0.996656976,1,1
0,3,25,13.721753633,0.253210202,-0.045654658,-0.011702416,7.5743e-05,0.000903157,4.8e-08,0.132859765,-0.003985878,-0.106474561,-0.178765112,-0.037354385,-0.050797156,0.473691082,-0.131941554,-0.247067876,-0.005343945,0.076850343,0,0,0.99478366,1,1
0,3,26,13.543282151,0.237697454,-0.037583081,-0.010827134,7.2982e-05,0.000967825,5e-09,0.124008504,-0.003444526,-0.115726783,-0.155655751,-0.027474928,-0.052257933,0.460029014,-0.127948475,-0.228618624,-0.002413868,0.06320357,0,0,0.992070849,1,1
0,3,27,13.585424881,0.212023399,-0.030093402,-0.011022042,7.4153e-05,0.000906975,1.4e-08,0.123089909,-0.003473538,-0.135877825,-0.162259499,-0.021567065,-0.048064984,0.467677624,-0.126106483,-0.231793589,-0.001778197,0.068392779,0,0,0.994562513,1,1
0,3,28,13.701107782,0.268788095,-0.048069035,-0.011418326,7.4184e-05,0.000892944,1.1e-08,0.130101823,-0.003692965,-0.132677858,-0.174210538,-0.021450484,-0.041991315,0.484899257,-0.127705307,-0.23339785,-0.002373418,0.059427103,0,0,0.995542189,1,1
0,3,29,13.767986127,0.275832498,-0.048703378,-0.010725361,6.9682e-05,0.000867808,9e-09,0.132202265,-0.003776749,-0.134711642,-0.162837107,-0.022602824,-0.046392663,0.477301961,-0.127628005,-0.25061688,-0.001720673,0.069446553,0,0,0.996364298,1,1
0,3,30,13.804325983,0.258354705,-0.044247932,-0.011100079,7.2337e-05,0.000885515,-4e-09,0.133965279,-0.00382216,-0.141213986,-0.163274568,-0.016860083,-0.047207963,0.480292066,-0.128503078,-0.255649592,-0.001743997,0.074326945,0,0,0.997274408,1,1
0,3,31,13.818438553,0.246069717,-0.042071234,-0.010810922,6.9803e-05,0.000861718,2e-09,0.137771213,-0.003989515,-0.141563738,-0.158743823,-0.013313625,-0.045151787,0.479274034,-0.127601991,-0.255680322,-0.002752018,0.075561561,0,0,0.99705994,1,1
0,3,32,13.94456381,0.227798422,-0.038719179,-0.010769476,6.8354e-05,0.000852156,4e-09,0.137315533,-0.003993173,-0.132881579,-0.159620074,-0.012554893,-0.047157871,0.480960899,-0.130556503,-0.258651719,-0.006548095,0.074460622,0,0,0.997084784,1,1
0,3,33,13.999931382,0.231892338,-0.039983484,-0.010594452,6.5674e-05,0.00083853,3e-09,0.135861612,-0.003945746,-0.140138515,-0.164301204,-0.006668102,-0.049059007,0.483539625,-0.132907806,-0.246079373,-0.009981906,0.061820095,0,0,0.996655004,1,1
0,3,34,14.112163607,0.221590538,-0.037319077,-0.010162887,6.2604e-05,0.000839423,-2e-09,0.141045129,-0.004156772,-0.148332486,-0.156504654,-0.006642927,-0.049646936,0.480491227,-0.134765581,-0.268458089,-0.009039539,0.074466602,0,0,0.996328828,1,1
0,3,35,14.094319831,0.247219115,-0.044943485,-0.010306185,6.3203e-05,0.000803276,7e-09,0.145256318,-0.004319309,-0.147062769,-0.156881512,-0.009449095,-0.047308681,0.488927957,-0.134417138,-0.268702185,-0.011284342,0.079600911,0,0,0.996940603,1,1
0,3,36,14.145927721,0.251287154,-0.045754124,-0.010702099,6.407e-05,0.000790531,8e-09,0.146285539,-0.004340089,-0.154550585,-0.166356336,-0.010456697,-0.045595038,0.497016726,-0.134661388,-0.277398359,-0.010710632,0.086625793,0,0,0.997367864,1,1
0,3,37,14.232573082,0.245708093,-0.044701416,-0.011003017,6.4441e-05,0.000789462,3e-09,0.147548995,-0.004380202,-0.169167639,-0.175468137,-0.007079702,-0.041168077,0.497826984,-0.134759228,-0.286063187,-0.010972301,0.090329773,0,0,0.997724352,1,1
0,3,38,14.252883742,0.249522723,-0.046005061,-0.01016351,5.9166e-05,0.000773548,5e-09,0.147676587,-0.004369172,-0.172507169,-0.170379927,-0.001460117,-0.037765373,0.491566343,-0.13417302,-0.289126257,-0.012277857,0.090513568,0,0,0.99750509,1,1
0,3,39,14.331153717,0.233088355,-0.040848834,-0.01040962,6.0121e-05,0.000767657,4e-09,0.148433198,-0.004383866,-0.172202591,-0.17497956,0.000780616,-0.039709222,0.493749801,-0.132550355,-0.295588437,-0.011244872,0.090306958,0,0,0.996785177,1,1
0,3,40,14.43420563,0.226684486,-0.036918278,-0.010311152,5.9247e-05,0.000750147,4e-09,0.152799004,-0.004582513,-0.171883705,-0.171452726,-0.001347623,-0.0436945,0.499236043,-0.132076912,-0.306170752,-0.011385102,0.09209397,0,0,0.996924534,1,1
0,3,41,14.48561202,0.235159572,-0.039976414,-0.010249309,5.8002e-05,0.000741573,3e-09,0.154206843,-0.004740077,-0.173046521,-0.171606182,-0.003918578,-0.043600869,0.498947793,-0.133939698,-0.300006542,-0.013440641,0.08427777,0,0,0.99759009,1,1
0,3,42,14.51021325,0.232416564,-0.039281123,-0.010623699,5.8733e-05,0.000725401,5e-09,0.154899653,-0.004689836,-0.17757341,-0.177797389,0.000126085,-0.04109325,0.504001118,-0.134376646,-0.299665479,-0.014119295,0.086092164,0,0,0.997233344,1,1
0,3,43,14.491979634,0.239291307,-0.040887758,-0.010880528,6.0382e-05,0.000709728,6e-09,0.159456278,-0.00490921,-0.188351676,-0.177052017,0.004913239,-0.042512036,0.515897422,-0.128900847,-0.298971629,-0.013556346,0.084217669,0,0,0.996624349,1,1
0,3,44,14.53251462,0.236452473,-0.0407449,-0.010856812,5.9843e-05,0.000710866,3e-09,0.159218462,-0.004893396,-0.201029258,-0.181258653,0.007598833,-0.04238068,0.517151628,-0.127667173,-0.299479058,-0.013988143,0.081294337,0,0,0.99721561,1,1
0,3,45,14.508186235,0.241842312,-0.042762178,-0.010529751,5.7526e-05,0.000698502,2e-09,0.161920023,-0.00496377,-0.206430352,-0.178410505,0.011427606,-0.040228519,0.520746835,-0.127579997,-0.303642858,-0.012914463,0.087663707,0,0,0.997004926,1,1
0,3,46,14.721567607,0.243219441,-0.042222296,-0.010115605,5.3789e-05,0.000673268,7e-09,0.169198903,-0.005331659,-0.216041341,-0.170435493,0.010365736,-0.040302293,0.523525928,-0.129965545,-0.313328627,-0.016656506,0.080497909,0,0,0.996325304,1,1
0,3,47,14.852666761,0.236826719,-0.040587287,-0.009687411,4.8681e-05,0.000653952,9e-09,0.170311062,-0.005385245,-0.235621028,-0.169665627,0.006771353,-0.040881225,0.517061392,-0.13234565,-0.324175228,-0.014893198,0.08092522,0,0,0.996776502,1,1
0,3,48,14.799810449,0.239512953,-0.041862261,-0.009309489,4.6697e-05,0.00066634,-1e-09,0.173545544,-0.005477808,-0.23515216,-0.168786996,0.007410197,-0.029896053,0.532119249,-0.131190245,-0.331822973,-0.010766419,0.088286209,0,0,0.996928732,1,1
0,3,49,14.863789727,0.23557147,-0.040148636,-0.009757646,4.9203e-05,0.000631859,6e-09,0.175669873,-0.005507454,-0.240443021,-0.171492277,0.007390613,-0.028586042,0.534716515,-0.132037641,-0.328222872,-0.014220661,0.086240493,0,0,0.997161122,1,1
0,3,50,14.839113469,0.239433496,-0.040597839,-0.009121513,4.5493e-05,0.000615131,9e-09,0.172057246,-0.005413288,-0.25849183,-0.163843045,0.012706961,-0.030267243,0.541797642,-0.128827496,-0.326193571,-0.016309334,0.084535639,0,0,0.996851283,1,1
0,3,51,14.787202168,0.246036229,-0.043113213,-0.009352346,4.5899e-05,0.000592972,1.3e-08,0.172014001,-0.005394501,-0.275885385,-0.167075731,0.010582452,-0.032088096,0.549500879,-0.124801873,-0.318155237,-0.015671265,0.08132864,0,0,0.99646208,1,1
0,3,52,14.77167398,0.250976908,-0.044106252,-0.010589363,5.2497e-05,0.000594297,6e-09,0.17468919,-0.005453462,-0.292872501,-0.186343649,0.004105781,-0.032317882,0.553531186,-0.12673933,-0.305861303,-0.015882181,0.077327597,0,0,0.996162289,1,1
0,3,53,14.786363708,0.249611912,-0.043681078,-0.010345118,5.0761e-05,0.000612588,-4e-09,0.174726582,-0.005455029,-0.289580133,-0.188060571,0.008552932,-0.025964393,0.559086359,-0.126989696,-0.31896879,-0.015821403,0.087762956,0,0,0.996668224,1,1
0,3,54,14.899131572,0.26194815,-0.046225761,-0.009950046,4.8068e-05,0.000591596,3e-09,0.179883662,-0.005669085,-0.296635373,-0.186744305,0.005760135,-0.028522323,0.562893816,-0.126733709,-0.333695811,-0.018456987,0.091725894,0,0,0.995544721,1,1
0,3,55,14.987242515,0.258459791,-0.046657561,-0.010245537,4.9039e-05,0.000588906,3e-09,0.18048622,-0.005654676,-0.300287184,-0.187572988,0.006884963,-0.030510807,0.562388639,-0.12805221,-0.325955926,-0.021427675,0.080212157,0,0,0.994236362,1,1
0,3,56,14.968218226,0.242763774,-0.043651545,-0.010349514,5.0083e-05,0.000588338,0,0.182687046,-0.005749721,-0.314857522,-0.175743181,0.009644928,-0.030481542,0.567657104,-0.125670682,-0.321027551,-0.022060077,0.077161858,0,0,0.994987336,1,1
0,3,57,15.058046046,0.253813784,-0.046192306,-0.009254775,4.3799e-05,0.000577355,3e-09,0.185903632,-0.005816501,-0.322094752,-0.165538944,0.013770263,-0.03604763,0.572635197,-0.127464961,-0.346269709,-0.020554141,0.089587412,0,0,0.995822047,1,1
0,3,58,15.093292502,0.261106863,-0.047782167,-0.008815249,4.0086e-05,0.000575606,3e-09,0.187779637,-0.005861537,-0.337293252,-0.175937234,0.013243006,-0.036906019,0.571990473,-0.128043243,-0.350430623,-0.019022021,0.088368938,0,0,0.995643707,1,1
0,3,59,15.073965707,0.27449515,-0.050452673,-0.009380919,4.3073e-05,0.000575719,0,0.189465518,-0.005882782,-0.337671117,-0.183611994,0.02377579,-0.030493179,0.579095732,-0.123379101,-0.336038967,-0.020507473,0.073736163,0,0,0.995824502,1,1
0,3,60,15.05962564,0.268924965,-0.049778671,-0.009393284,4.3671e-05,0.000585399,-3e-09,0.188526093,-0.005848532,-0.353844128,-0.174007759,0.02614575,-0.03098023,0.582265577,-0.122313122,-0.330411431,-0.021548609,0.069103929,0,0,0.996490826,1,1
0,4,0,11.337,0.108,-0.011,-0.01,9.4e-05,0.001,-0.00011,0.03,0.00019,-0.059,-0.022,-0.078,-0.062,0.314,-0.106,-0.00038,0.005,-0.001,-0.478,0,0,0,0
0,4,1,11.38800693,0.097639883,-0.008117137,-0.009660075,9.0382e-05,0.000999591,-1.3e-08,0.031620717,0.000159419,-0.061359687,-0.020525575,-0.079539849,-0.06012014,0.323556,-0.10521079,-0.005027257,0.004197288,0.001638932,0,0,0.999427917,0,0
0,4,2,11.358328079,0.091481319,-0.00489051,-0.009794477,9.0392e-05,0.001004134,-1.3e-08,0.031575132,0.000164653,-0.069362966,-0.028257772,-0.076804551,-0.054074029,0.318737435,-0.107544635,-0.005196516,0.004150093,0.008911378,0,0,0.997766934,1,1
0,4,3,11.61540228,0.103083241,-0.007008228,-0.009232235,8.484e-05,0.000996,-8e-09,0.03821983,-8.003e-06,-0.078158371,-0.026020167,-0.075448991,-0.049033657,0.337554823,-0.111511552,-0.025230773,0.004508306,0.004705892,0,0,0.995064322,1,1
0,4,4,11.908493105,0.066109382,0.003930132,-0.009500349,8.479e-05,0.000967802,0,0.055879824,-0.001127109,-0.076500277,-0.035484015,-0.074406005,-0.050072436,0.36210919,-0.110410001,-0.059963426,0.005265234,0.01521867,0,0,0.994196445,1,1
0,4,5,11.825664979,0.08348799,0.001170142,-0.009082455,8.2095e-05,0.000999344,-1.1e-08,0.056512092,-0.000984778,-0.076114658,-0.029872865,-0.075040721,-0.051832135,0.382475476,-0.103736148,-0.063495628,0.00234981,0.019987136,0,0,0.993329457,1,1
0,4,6,11.949643645,0.08975681,-0.001344992,-0.009478439,8.4352e-05,0.001025905,-1.8e-08,0.061949785,-0.001154583,-0.087110738,-0.041508909,-0.083055441,-0.049720333,0.392871329,-0.107443961,-0.081222709,0.001956267,0.029692861,0,0,0.994012163,1,1
0,4,7,12.025872363,0.109729708,-0.007658641,-0.009094389,8.0096e-05,0.001029082,-1.7e-08,0.072516462,-0.001555011,-0.099065625,-0.041373946,-0.078310951,-0.055551927,0.396632278,-0.105587718,-0.092282564,0.001694604,0.031729651,0,0,0.995534341,1,1
0,4,8,12.043060743,0.14694403,-0.01648838,-0.009215236,7.9348e-05,0.001063823,-2.5e-08,0.074996425,-0.001610557,-0.099144897,-0.050485287,-0.083318878,-0.059791171,0.40236343,-0.108013527,-0.087549092,-0.001776567,0.026003569,0,0,0.99442318,1,1
0,4,9,12.297299087,0.111824878,-0.005722914,-0.00975825,7.8348e-05,0.001141887,-4.8e-08,0.083035686,-0.001839234,-0.098600442,-0.079974359,-0.073971714,-0.060691902,0.40384824,-0.112396578,-0.096322861,-0.007561002,0.018272901,0,0,0.992519446,1,1
0,4,10,12.442168441,0.127006608,-0.010436406,-0.009527916,7.5275e-05,0.001236866,-7.3e-08,0.102306704,-0.002871149,-0.100612072,-0.086147047,-0.07734836,-0.055646712,0.430208126,-0.10945914,-0.097946056,-0.007479681,-0.004262934,0,0,0.987265503,1,1
0,4,11,12.470655441,0.166218774,-0.014344114,-0.008054387,6.7745e-05,0.001323402,-1e-07,0.119693081,-0.003809477,-0.105359461,-0.070050551,-0.070566544,-0.056876125,0.428609507,-0.111442804,-0.144916105,-0.012181857,0.034936597,0,0,0.980356195,1,1
0,4,12,12.451104646,0.164776072,-0.02269349,-0.010225809,7.7093e-05,0.001369778,-9.9e-08,0.120060331,-0.003589911,-0.106858301,-0.098000956,-0.050163515,-0.039715919,0.439952941,-0.110775753,-0.186294438,-0.001256774,0.082091675,0,0,0.963726961,1,1
0,4,13,12.677213457,0.126045683,-0.017401286,-0.011370615,8.3545e-05,0.00145883,-9.9e-08,0.12590415,-0.003702153,-0.100585647,-0.11097738,-0.05495554,-0.036481648,0.508585505,-0.106350367,-0.244377736,-0.003952823,0.121617518,0,0,0.960727698,1,1
0,4,14,12.643906786,0.178449259,-0.02654875,-0.010938516,7.8636e-05,0.001576412,-1.28e-07,0.13294617,-0.003867754,-0.116262146,-0.110060833,-0.062728635,-0.050261702,0.537021789,-0.103508401,-0.209583666,-0.014689356,0.084492926,0,0,0.958805302,1,1
0,4,15,12.602260409,0.177094704,-0.022746857,-0.007475727,4.881e-05,0.001696693,-1.49e-07,0.173569787,-0.006334351,-0.14700131,-0.101783383,-0.049745389,-0.042941637,0.536476901,-0.100073444,-0.250058323,0.00090771,0.102656827,0,0,0.961757724,1,1
0,4,16,13.430257004,0.14372935,-0.009463878,-0.008153289,4.5598e-05,0.001879662,-1.96e-07,0.269450724,-0.019045709,-0.109167809,-0.163624636,-0.037807707,-0.02336405,0.473695379,-0.120732326,-0.31038988,-0.018983468,0.10775168,0,0,0.96218233,1,1
0,4,17,14.426536275,0.065080625,0.008046906,-0.007905808,4.0313e-05,0.002130824,-2.86e-07,0.302454542,-0.020546966,-0.149395272,-0.133423939,-0.032654395,-0.042359217,0.496585734,-0.128989422,-0.391781316,-0.030335694,0.103648793,0,0,0.970669715,1,1
0,4,18,14.749787428,-0.051675382,0.040106783,-0.007370277,3.7983e-05,0.002504457,-4.31e-07,0.33288655,-0.021900959,-0.147331404,-0.0739982,-0.00420458,-0.028450323,0.500721153,-0.113656844,-0.565966395,-0.00850866,0.216931972,0,0,0.966593387,1,1
0,4,19,14.820583455,-0.089375163,0.022253182,-0.006502289,3.0156e-05,0.002600705,-4.63e-07,0.475485386,-0.026998142,-0.080835971,-0.047430234,-0.033300744,-0.040109566,0.557592828,-0.118047291,-0.593021981,-0.002443599,0.243959204,0,0,0.917886437,1,1
0,4,20,13.495498923,-0.259657529,0.052177756,-0.004663389,1.9808e-05,0.002539878,-4.81e-07,0.390472507,-0.022394966,-0.136576507,0.085413039,-0.031550345,-0.064949278,0.616811645,-0.099935757,-0.433669824,-0.014343355,0.250083018,0,0,0.844796257,1,1
0,4,21,14.239658612,-0.427125566,0.144931224,0.001198935,-2.1378e-05,0.002889221,-6.65e-07,0.356831928,-0.01954334,-0.138131752,0.115972641,-0.014363589,-0.079378678,0.670066416,-0.11353305,-0.416589854,-0.039357748,0.170189622,0,0,0.813739471,1,1
0,4,22,13.586894935,-0.017002233,0.006147684,-0.000176423,-1.5747e-05,0.003555254,-8.86e-07,0.518965651,-0.025203381,-0.167697012,0.061296156,-0.064494301,-0.062972857,0.656414552,-0.151644037,-0.335285166,-0.056767945,0.146960878,0,0,0.844953674,1,1
0,4,23,12.281161755,-0.062469299,0.059402265,-0.000471813,1.842e-06,0.003224381,-7.4e-07,0.471036249,-0.023270932,-0.226123621,0.044231455,-0.111516442,-0.011548448,0.556649819,-0.189805395,-0.210099185,-0.054644054,0.209283377,0,0,0.867051985,1,1
0,4,24,12.120131941,0.198205786,-0.034362549,-0.007030699,4.3327e-05,0.003548678,-1.006e-06,0.442159947,-0.022407147,-0.092247392,-0.083900819,-0.067702244,-0.09947437,0.880000977,-0.098610458,-0.003233722,-0.078548163,-0.017749474,0,0,0.833647061,1,1
0,4,25,11.12905923,0.264916768,-0.072881836,-0.000278061,-1.812e-05,0.004150701,-1.405e-06,0.379063495,-0.019886996,-0.11174189,0.003318951,-0.194328851,-0.100775962,0.962381317,-0.047481472,-0.102192876,0.002216999,0.076380366,0,0,0.868120827,1,1
