runID,random,runNumber,msgOutLevel,worldx,worldy,centerx,centery,buyer,seller,maxBiddingTries,unitTransportCost,neighborhoodSize,budget,sdbudget,search,bid,agr,util,sdp,range,steps,luFile,tpFile,lufile2,tpFile2,agents
78,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,100,0.5,0.5,0.75,2,lu_s_2011_11_23_13_59_28_721_2_1.asc,tprice_2011_11_23_13_59_28_767_2_1.asc,lu_s_2011_11_23_13_59_28_760_2_1.asc,tprice_2011_11_23_13_59_28_776_2_1.asc,trans_2011_11_23_13_59_11_065.csv
79,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,100,0.5,0,0.75,2,lu_s_2011_11_23_13_59_47_828_2_1.asc,tprice_2011_11_23_13_59_47_881_2_1.asc,lu_s_2011_11_23_13_59_47_874_2_1.asc,tprice_2011_11_23_13_59_47_890_2_1.asc,trans_2011_11_23_13_59_28_790.csv
80,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,100,0.5,0.1,0.75,2,lu_s_2011_11_23_14_00_10_282_2_1.asc,tprice_2011_11_23_14_00_10_320_2_1.asc,lu_s_2011_11_23_14_00_10_318_2_1.asc,tprice_2011_11_23_14_00_10_323_2_1.asc,trans_2011_11_23_13_59_47_901.csv
81,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,100,0.5,0.2,0.75,2,lu_s_2011_11_23_14_00_32_928_2_1.asc,tprice_2011_11_23_14_00_32_980_2_1.asc,lu_s_2011_11_23_14_00_32_970_2_1.asc,tprice_2011_11_23_14_00_32_988_2_1.asc,trans_2011_11_23_14_00_10_333.csv
82,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,100,0.5,0.3,0.75,2,lu_s_2011_11_23_14_00_54_002_2_1.asc,tprice_2011_11_23_14_00_54_063_2_1.asc,lu_s_2011_11_23_14_00_54_035_2_1.asc,tprice_2011_11_23_14_00_54_072_2_1.asc,trans_2011_11_23_14_00_32_998.csv
83,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,100,0.5,0.4,0.75,2,lu_s_2011_11_23_14_01_14_870_2_1.asc,tprice_2011_11_23_14_01_14_908_2_1.asc,lu_s_2011_11_23_14_01_14_905_2_1.asc,tprice_2011_11_23_14_01_14_912_2_1.asc,trans_2011_11_23_14_00_54_083.csv
84,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,100,0.5,0.5,0.75,2,lu_s_2011_11_23_14_01_34_111_2_1.asc,tprice_2011_11_23_14_01_34_142_2_1.asc,lu_s_2011_11_23_14_01_34_140_2_1.asc,tprice_2011_11_23_14_01_34_145_2_1.asc,trans_2011_11_23_14_01_14_921.csv
85,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,1,100,0.5,0,0.75,2,lu_s_2011_11_23_14_01_55_650_2_1.asc,tprice_2011_11_23_14_01_55_689_2_1.asc,lu_s_2011_11_23_14_01_55_687_2_1.asc,tprice_2011_11_23_14_01_55_692_2_1.asc,trans_2011_11_23_14_01_34_151.csv
86,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,1,100,0.5,0.1,0.75,2,lu_s_2011_11_23_14_02_20_945_2_1.asc,tprice_2011_11_23_14_02_20_983_2_1.asc,lu_s_2011_11_23_14_02_20_981_2_1.asc,tprice_2011_11_23_14_02_20_986_2_1.asc,trans_2011_11_23_14_01_55_698.csv
87,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,1,100,0.5,0.2,0.75,2,lu_s_2011_11_23_14_02_45_732_2_1.asc,tprice_2011_11_23_14_02_45_765_2_1.asc,lu_s_2011_11_23_14_02_45_734_2_1.asc,tprice_2011_11_23_14_02_45_768_2_1.asc,trans_2011_11_23_14_02_20_992.csv
88,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,1,100,0.5,0.3,0.75,2,lu_s_2011_11_23_14_03_09_314_2_1.asc,tprice_2011_11_23_14_03_09_358_2_1.asc,lu_s_2011_11_23_14_03_09_351_2_1.asc,tprice_2011_11_23_14_03_09_366_2_1.asc,trans_2011_11_23_14_02_45_773.csv
89,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,1,100,0.5,0.4,0.75,2,lu_s_2011_11_23_14_03_34_571_2_1.asc,tprice_2011_11_23_14_03_34_602_2_1.asc,lu_s_2011_11_23_14_03_34_598_2_1.asc,tprice_2011_11_23_14_03_34_606_2_1.asc,trans_2011_11_23_14_03_09_381.csv
90,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,1,100,0.5,0.5,0.75,2,lu_s_2011_11_23_14_03_56_744_2_1.asc,tprice_2011_11_23_14_03_56_791_2_1.asc,lu_s_2011_11_23_14_03_56_783_2_1.asc,tprice_2011_11_23_14_03_56_801_2_1.asc,trans_2011_11_23_14_03_34_622.csv
91,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,1,100,0.5,0,0.75,2,lu_s_2011_11_23_14_04_19_651_2_1.asc,tprice_2011_11_23_14_04_19_685_2_1.asc,lu_s_2011_11_23_14_04_19_683_2_1.asc,tprice_2011_11_23_14_04_19_688_2_1.asc,trans_2011_11_23_14_03_56_813.csv
92,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,1,100,0.5,0.1,0.75,2,lu_s_2011_11_23_14_04_46_056_2_1.asc,tprice_2011_11_23_14_04_46_092_2_1.asc,lu_s_2011_11_23_14_04_46_089_2_1.asc,tprice_2011_11_23_14_04_46_095_2_1.asc,trans_2011_11_23_14_04_19_694.csv
93,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,1,100,0.5,0.2,0.75,2,lu_s_2011_11_23_14_05_12_376_2_1.asc,tprice_2011_11_23_14_05_12_413_2_1.asc,lu_s_2011_11_23_14_05_12_406_2_1.asc,tprice_2011_11_23_14_05_12_421_2_1.asc,trans_2011_11_23_14_04_46_101.csv
94,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,1,100,0.5,0.3,0.75,2,lu_s_2011_11_23_14_05_37_139_2_1.asc,tprice_2011_11_23_14_05_37_143_2_1.asc,lu_s_2011_11_23_14_05_37_141_2_1.asc,tprice_2011_11_23_14_05_37_146_2_1.asc,trans_2011_11_23_14_05_12_438.csv
95,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,1,100,0.5,0.4,0.75,2,lu_s_2011_11_23_14_06_03_166_2_1.asc,tprice_2011_11_23_14_06_03_211_2_1.asc,lu_s_2011_11_23_14_06_03_209_2_1.asc,tprice_2011_11_23_14_06_03_213_2_1.asc,trans_2011_11_23_14_05_37_151.csv
96,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,1,100,0.5,0.5,0.75,2,lu_s_2011_11_23_14_06_27_555_2_1.asc,tprice_2011_11_23_14_06_27_601_2_1.asc,lu_s_2011_11_23_14_06_27_593_2_1.asc,tprice_2011_11_23_14_06_27_611_2_1.asc,trans_2011_11_23_14_06_03_220.csv
97,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,1,100,0.5,0,0.75,2,lu_s_2011_11_23_14_06_50_835_2_1.asc,tprice_2011_11_23_14_06_50_840_2_1.asc,lu_s_2011_11_23_14_06_50_838_2_1.asc,tprice_2011_11_23_14_06_50_843_2_1.asc,trans_2011_11_23_14_06_27_620.csv
98,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,1,100,0.5,0.1,0.75,2,lu_s_2011_11_23_14_07_16_933_2_1.asc,tprice_2011_11_23_14_07_16_981_2_1.asc,lu_s_2011_11_23_14_07_16_974_2_1.asc,tprice_2011_11_23_14_07_16_990_2_1.asc,trans_2011_11_23_14_06_50_849.csv
99,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,1,100,0.5,0.2,0.75,2,lu_s_2011_11_23_14_07_43_522_2_1.asc,tprice_2011_11_23_14_07_43_558_2_1.asc,lu_s_2011_11_23_14_07_43_556_2_1.asc,tprice_2011_11_23_14_07_43_561_2_1.asc,trans_2011_11_23_14_07_17_003.csv
100,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,1,100,0.5,0.3,0.75,2,lu_s_2011_11_23_14_08_09_609_2_1.asc,tprice_2011_11_23_14_08_09_643_2_1.asc,lu_s_2011_11_23_14_08_09_640_2_1.asc,tprice_2011_11_23_14_08_09_646_2_1.asc,trans_2011_11_23_14_07_43_570.csv
101,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,1,100,0.5,0.4,0.75,2,lu_s_2011_11_23_14_08_37_913_2_1.asc,tprice_2011_11_23_14_08_37_950_2_1.asc,lu_s_2011_11_23_14_08_37_948_2_1.asc,tprice_2011_11_23_14_08_37_953_2_1.asc,trans_2011_11_23_14_08_09_652.csv
102,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,1,100,0.5,0.5,0.75,2,lu_s_2011_11_23_14_09_04_576_2_1.asc,tprice_2011_11_23_14_09_04_612_2_1.asc,lu_s_2011_11_23_14_09_04_609_2_1.asc,tprice_2011_11_23_14_09_04_615_2_1.asc,trans_2011_11_23_14_08_37_972.csv
103,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,1,100,0.5,0,0.75,2,lu_s_2011_11_23_14_09_28_742_2_1.asc,tprice_2011_11_23_14_09_28_772_2_1.asc,lu_s_2011_11_23_14_09_28_770_2_1.asc,tprice_2011_11_23_14_09_28_775_2_1.asc,trans_2011_11_23_14_09_04_621.csv
104,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,1,100,0.5,0.1,0.75,2,lu_s_2011_11_23_14_09_56_691_2_1.asc,tprice_2011_11_23_14_09_56_695_2_1.asc,lu_s_2011_11_23_14_09_56_693_2_1.asc,tprice_2011_11_23_14_09_56_697_2_1.asc,trans_2011_11_23_14_09_28_789.csv
105,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,1,100,0.5,0.2,0.75,2,lu_s_2011_11_23_14_10_25_541_2_1.asc,tprice_2011_11_23_14_10_25_576_2_1.asc,lu_s_2011_11_23_14_10_25_574_2_1.asc,tprice_2011_11_23_14_10_25_580_2_1.asc,trans_2011_11_23_14_09_56_743.csv
106,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,1,100,0.5,0.3,0.75,2,lu_s_2011_11_23_14_10_53_304_2_1.asc,tprice_2011_11_23_14_10_53_340_2_1.asc,lu_s_2011_11_23_14_10_53_338_2_1.asc,tprice_2011_11_23_14_10_53_342_2_1.asc,trans_2011_11_23_14_10_25_587.csv
107,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,1,100,0.5,0.4,0.75,2,lu_s_2011_11_23_14_11_24_543_2_1.asc,tprice_2011_11_23_14_11_24_581_2_1.asc,lu_s_2011_11_23_14_11_24_579_2_1.asc,tprice_2011_11_23_14_11_24_585_2_1.asc,trans_2011_11_23_14_10_53_350.csv
108,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,1,100,0.5,0.5,0.75,2,lu_s_2011_11_23_14_11_51_475_2_1.asc,tprice_2011_11_23_14_11_51_511_2_1.asc,lu_s_2011_11_23_14_11_51_508_2_1.asc,tprice_2011_11_23_14_11_51_514_2_1.asc,trans_2011_11_23_14_11_24_594.csv
109,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,400,100,0.5,0,0.75,83,lu_s_2011_11_23_14_17_00_238_83_1.asc,tprice_2011_11_23_14_17_00_274_83_1.asc,lu_s_2011_11_23_14_17_00_272_83_1.asc,tprice_2011_11_23_14_17_00_280_83_1.asc,trans_2011_11_23_14_11_51_520.csv
110,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,400,100,0.5,0.1,0.75,56,lu_s_2011_11_23_14_22_25_042_56_1.asc,tprice_2011_11_23_14_22_25_081_56_1.asc,lu_s_2011_11_23_14_22_25_079_56_1.asc,tprice_2011_11_23_14_22_25_085_56_1.asc,trans_2011_11_23_14_17_00_291.csv
111,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,400,100,0.5,0.2,0.75,52,lu_s_2011_11_23_14_27_52_613_52_1.asc,tprice_2011_11_23_14_27_52_646_52_1.asc,lu_s_2011_11_23_14_27_52_643_52_1.asc,tprice_2011_11_23_14_27_52_650_52_1.asc,trans_2011_11_23_14_22_25_098.csv
112,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,400,100,0.5,0.3,0.75,58,lu_s_2011_11_23_14_33_58_725_58_1.asc,tprice_2011_11_23_14_33_58_758_58_1.asc,lu_s_2011_11_23_14_33_58_754_58_1.asc,tprice_2011_11_23_14_33_58_769_58_1.asc,trans_2011_11_23_14_27_52_669.csv
113,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,400,100,0.5,0.4,0.75,52,lu_s_2011_11_23_14_38_39_939_52_1.asc,tprice_2011_11_23_14_38_39_996_52_1.asc,lu_s_2011_11_23_14_38_39_991_52_1.asc,tprice_2011_11_23_14_38_40_095_52_1.asc,trans_2011_11_23_14_33_58_788.csv
114,51,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,400,100,0.5,0.5,0.75,56,lu_s_2011_11_23_14_44_20_493_56_1.asc,tprice_2011_11_23_14_44_20_530_56_1.asc,lu_s_2011_11_23_14_44_20_528_56_1.asc,tprice_2011_11_23_14_44_20_533_56_1.asc,trans_2011_11_23_14_38_40_153.csv
115,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,400,100,0.5,0,0.75,67,lu_s_2011_11_23_14_53_06_162_67_1.asc,tprice_2011_11_23_14_53_06_179_67_1.asc,lu_s_2011_11_23_14_53_06_176_67_1.asc,tprice_2011_11_23_14_53_06_185_67_1.asc,trans_2011_11_23_14_44_20_541.csv
116,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,400,100,0.5,0.1,0.75,62,lu_s_2011_11_23_15_03_57_536_62_1.asc,tprice_2011_11_23_15_03_57_587_62_1.asc,lu_s_2011_11_23_15_03_57_585_62_1.asc,tprice_2011_11_23_15_03_57_593_62_1.asc,trans_2011_11_23_14_53_06_203.csv
117,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,400,100,0.5,0.2,0.75,48,lu_s_2011_11_23_15_11_50_062_48_1.asc,tprice_2011_11_23_15_11_50_066_48_1.asc,lu_s_2011_11_23_15_11_50_064_48_1.asc,tprice_2011_11_23_15_11_50_068_48_1.asc,trans_2011_11_23_15_03_57_598.csv
118,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,400,100,0.5,0.3,0.75,57,lu_s_2011_11_23_15_20_33_595_57_1.asc,tprice_2011_11_23_15_20_33_599_57_1.asc,lu_s_2011_11_23_15_20_33_597_57_1.asc,tprice_2011_11_23_15_20_33_601_57_1.asc,trans_2011_11_23_15_11_50_075.csv
119,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,400,100,0.5,0.4,0.75,54,lu_s_2011_11_23_15_28_32_821_54_1.asc,tprice_2011_11_23_15_28_32_825_54_1.asc,lu_s_2011_11_23_15_28_32_823_54_1.asc,tprice_2011_11_23_15_28_32_827_54_1.asc,trans_2011_11_23_15_20_33_608.csv
120,51,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,400,100,0.5,0.5,0.75,59,lu_s_2011_11_23_15_36_59_454_59_1.asc,tprice_2011_11_23_15_36_59_458_59_1.asc,lu_s_2011_11_23_15_36_59_456_59_1.asc,tprice_2011_11_23_15_36_59_460_59_1.asc,trans_2011_11_23_15_28_32_833.csv
121,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,400,100,0.5,0,0.75,83,lu_s_2011_11_23_15_49_26_755_83_1.asc,tprice_2011_11_23_15_49_26_758_83_1.asc,lu_s_2011_11_23_15_49_26_757_83_1.asc,tprice_2011_11_23_15_49_26_761_83_1.asc,trans_2011_11_23_15_36_59_468.csv
122,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,400,100,0.5,0.1,0.75,55,lu_s_2011_11_23_16_00_33_859_55_1.asc,tprice_2011_11_23_16_00_33_863_55_1.asc,lu_s_2011_11_23_16_00_33_861_55_1.asc,tprice_2011_11_23_16_00_33_865_55_1.asc,trans_2011_11_23_15_49_26_769.csv
123,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,400,100,0.5,0.2,0.75,60,lu_s_2011_11_23_16_12_14_419_60_1.asc,tprice_2011_11_23_16_12_14_423_60_1.asc,lu_s_2011_11_23_16_12_14_421_60_1.asc,tprice_2011_11_23_16_12_14_427_60_1.asc,trans_2011_11_23_16_00_33_872.csv
124,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,400,100,0.5,0.3,0.75,54,lu_s_2011_11_23_16_22_06_333_54_1.asc,tprice_2011_11_23_16_22_06_337_54_1.asc,lu_s_2011_11_23_16_22_06_335_54_1.asc,tprice_2011_11_23_16_22_06_339_54_1.asc,trans_2011_11_23_16_12_14_433.csv
125,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,400,100,0.5,0.4,0.75,43,lu_s_2011_11_23_16_30_23_529_43_1.asc,tprice_2011_11_23_16_30_23_533_43_1.asc,lu_s_2011_11_23_16_30_23_531_43_1.asc,tprice_2011_11_23_16_30_23_567_43_1.asc,trans_2011_11_23_16_22_06_349.csv
126,51,1,0,61,61,31,31,400,3721,2,1,2,160,20,4000,400,100,0.5,0.5,0.75,57,lu_s_2011_11_23_16_40_39_119_57_1.asc,tprice_2011_11_23_16_40_39_123_57_1.asc,lu_s_2011_11_23_16_40_39_121_57_1.asc,tprice_2011_11_23_16_40_39_159_57_1.asc,trans_2011_11_23_16_30_23_591.csv
127,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,400,100,0.5,0,0.75,107,lu_s_2011_11_23_16_59_42_589_107_1.asc,tprice_2011_11_23_16_59_42_631_107_1.asc,lu_s_2011_11_23_16_59_42_592_107_1.asc,tprice_2011_11_23_16_59_42_634_107_1.asc,trans_2011_11_23_16_40_39_167.csv
128,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,400,100,0.5,0.1,0.75,63,lu_s_2011_11_23_17_14_08_478_63_1.asc,tprice_2011_11_23_17_14_08_483_63_1.asc,lu_s_2011_11_23_17_14_08_480_63_1.asc,tprice_2011_11_23_17_14_08_517_63_1.asc,trans_2011_11_23_16_59_42_662.csv
129,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,400,100,0.5,0.2,0.75,59,lu_s_2011_11_23_17_27_24_926_59_1.asc,tprice_2011_11_23_17_27_24_957_59_1.asc,lu_s_2011_11_23_17_27_24_953_59_1.asc,tprice_2011_11_23_17_27_24_959_59_1.asc,trans_2011_11_23_17_14_08_547.csv
130,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,400,100,0.5,0.3,0.75,50,lu_s_2011_11_23_17_38_19_159_50_1.asc,tprice_2011_11_23_17_38_19_198_50_1.asc,lu_s_2011_11_23_17_38_19_196_50_1.asc,tprice_2011_11_23_17_38_19_200_50_1.asc,trans_2011_11_23_17_27_24_976.csv
131,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,400,100,0.5,0.4,0.75,51,lu_s_2011_11_23_17_49_22_425_51_1.asc,tprice_2011_11_23_17_49_22_429_51_1.asc,lu_s_2011_11_23_17_49_22_427_51_1.asc,tprice_2011_11_23_17_49_22_432_51_1.asc,trans_2011_11_23_17_38_19_207.csv
132,51,1,0,61,61,31,31,400,3721,2,1,2,160,30,4000,400,100,0.5,0.5,0.75,61,lu_s_2011_11_23_18_01_55_133_61_1.asc,tprice_2011_11_23_18_01_55_164_61_1.asc,lu_s_2011_11_23_18_01_55_162_61_1.asc,tprice_2011_11_23_18_01_55_167_61_1.asc,trans_2011_11_23_17_49_22_439.csv
133,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,400,100,0.5,0,0.75,115,lu_s_2011_11_23_18_24_03_637_115_1.asc,tprice_2011_11_23_18_24_03_641_115_1.asc,lu_s_2011_11_23_18_24_03_639_115_1.asc,tprice_2011_11_23_18_24_03_645_115_1.asc,trans_2011_11_23_18_01_55_187.csv
134,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,400,100,0.5,0.1,0.75,65,lu_s_2011_11_23_18_39_05_390_65_1.asc,tprice_2011_11_23_18_39_05_395_65_1.asc,lu_s_2011_11_23_18_39_05_393_65_1.asc,tprice_2011_11_23_18_39_05_397_65_1.asc,trans_2011_11_23_18_24_03_652.csv
135,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,400,100,0.5,0.2,0.75,48,lu_s_2011_11_23_18_49_34_152_48_1.asc,tprice_2011_11_23_18_49_34_209_48_1.asc,lu_s_2011_11_23_18_49_34_203_48_1.asc,tprice_2011_11_23_18_49_34_238_48_1.asc,trans_2011_11_23_18_39_05_405.csv
136,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,400,100,0.5,0.3,0.75,57,lu_s_2011_11_23_19_01_51_391_57_1.asc,tprice_2011_11_23_19_01_51_446_57_1.asc,lu_s_2011_11_23_19_01_51_444_57_1.asc,tprice_2011_11_23_19_01_51_468_57_1.asc,trans_2011_11_23_18_49_34_247.csv
137,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,400,100,0.5,0.4,0.75,68,lu_s_2011_11_23_19_17_42_263_68_1.asc,tprice_2011_11_23_19_17_42_267_68_1.asc,lu_s_2011_11_23_19_17_42_264_68_1.asc,tprice_2011_11_23_19_17_42_270_68_1.asc,trans_2011_11_23_19_01_51_474.csv
138,51,1,0,61,61,31,31,400,3721,2,1,2,160,40,4000,400,100,0.5,0.5,0.75,49,lu_s_2011_11_23_19_27_37_806_49_1.asc,tprice_2011_11_23_19_27_37_843_49_1.asc,lu_s_2011_11_23_19_27_37_841_49_1.asc,tprice_2011_11_23_19_27_37_846_49_1.asc,trans_2011_11_23_19_17_42_277.csv
139,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,400,100,0.5,0,0.75,75,lu_s_2011_11_23_19_43_37_547_75_1.asc,tprice_2011_11_23_19_43_37_831_75_1.asc,lu_s_2011_11_23_19_43_37_771_75_1.asc,tprice_2011_11_23_19_43_37_902_75_1.asc,trans_2011_11_23_19_27_37_852.csv
140,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,400,100,0.5,0.1,0.75,62,lu_s_2011_11_23_19_56_46_999_62_1.asc,tprice_2011_11_23_19_56_47_033_62_1.asc,lu_s_2011_11_23_19_56_47_031_62_1.asc,tprice_2011_11_23_19_56_47_035_62_1.asc,trans_2011_11_23_19_43_38_222.csv
141,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,400,100,0.5,0.2,0.75,64,lu_s_2011_11_23_20_10_05_727_64_1.asc,tprice_2011_11_23_20_10_05_761_64_1.asc,lu_s_2011_11_23_20_10_05_729_64_1.asc,tprice_2011_11_23_20_10_05_763_64_1.asc,trans_2011_11_23_19_56_47_055.csv
142,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,400,100,0.5,0.3,0.75,63,lu_s_2011_11_23_20_23_47_306_63_1.asc,tprice_2011_11_23_20_23_47_311_63_1.asc,lu_s_2011_11_23_20_23_47_308_63_1.asc,tprice_2011_11_23_20_23_47_355_63_1.asc,trans_2011_11_23_20_10_05_789.csv
143,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,400,100,0.5,0.4,0.75,49,lu_s_2011_11_23_20_34_37_080_49_1.asc,tprice_2011_11_23_20_34_37_120_49_1.asc,lu_s_2011_11_23_20_34_37_082_49_1.asc,tprice_2011_11_23_20_34_37_122_49_1.asc,trans_2011_11_23_20_23_47_362.csv
144,51,1,0,61,61,31,31,400,3721,2,1,2,160,50,4000,400,100,0.5,0.5,0.75,73,lu_s_2011_11_23_20_49_23_275_73_1.asc,tprice_2011_11_23_20_49_23_279_73_1.asc,lu_s_2011_11_23_20_49_23_278_73_1.asc,tprice_2011_11_23_20_49_23_319_73_1.asc,trans_2011_11_23_20_34_37_128.csv
145,52,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,0,0.5,0,0.75,2,lu_s_2011_11_24_11_31_57_943_2_1.asc,tprice_2011_11_24_11_31_58_047_2_1.asc,lu_s_2011_11_24_11_31_58_031_2_1.asc,tprice_2011_11_24_11_31_58_081_2_1.asc,trans_2011_11_24_11_31_50_205.csv
146,52,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,0,0.5,0.1,0.75,2,lu_s_2011_11_24_11_32_04_458_2_1.asc,tprice_2011_11_24_11_32_04_504_2_1.asc,lu_s_2011_11_24_11_32_04_501_2_1.asc,tprice_2011_11_24_11_32_04_533_2_1.asc,trans_2011_11_24_11_31_58_548.csv
147,52,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,0,0.5,0.2,0.75,2,lu_s_2011_11_24_11_32_10_458_2_1.asc,tprice_2011_11_24_11_32_10_526_2_1.asc,lu_s_2011_11_24_11_32_10_513_2_1.asc,tprice_2011_11_24_11_32_10_530_2_1.asc,trans_2011_11_24_11_32_04_548.csv
148,52,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,0,0.5,0.3,0.75,2,lu_s_2011_11_24_11_32_16_281_2_1.asc,tprice_2011_11_24_11_32_16_325_2_1.asc,lu_s_2011_11_24_11_32_16_284_2_1.asc,tprice_2011_11_24_11_32_16_330_2_1.asc,trans_2011_11_24_11_32_10_538.csv
149,52,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,0,0.5,0.4,0.75,2,lu_s_2011_11_24_11_32_22_091_2_1.asc,tprice_2011_11_24_11_32_22_096_2_1.asc,lu_s_2011_11_24_11_32_22_094_2_1.asc,tprice_2011_11_24_11_32_22_099_2_1.asc,trans_2011_11_24_11_32_16_364.csv
150,52,1,0,61,61,31,31,400,3721,2,1,2,160,0,4000,1,0,0.5,0.5,0.75,2,lu_s_2011_11_24_11_32_27_600_2_1.asc,tprice_2011_11_24_11_32_27_609_2_1.asc,lu_s_2011_11_24_11_32_27_603_2_1.asc,tprice_2011_11_24_11_32_27_648_2_1.asc,trans_2011_11_24_11_32_22_133.csv
151,52,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,0,0.5,0,0.75,2,lu_s_2011_11_24_11_32_32_654_2_1.asc,tprice_2011_11_24_11_32_32_660_2_1.asc,lu_s_2011_11_24_11_32_32_657_2_1.asc,tprice_2011_11_24_11_32_32_664_2_1.asc,trans_2011_11_24_11_32_27_656.csv
152,52,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,0,0.5,0.1,0.75,2,lu_s_2011_11_24_11_32_38_262_2_1.asc,tprice_2011_11_24_11_32_38_335_2_1.asc,lu_s_2011_11_24_11_32_38_329_2_1.asc,tprice_2011_11_24_11_32_38_347_2_1.asc,trans_2011_11_24_11_32_32_711.csv
153,52,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,0,0.5,0.2,0.75,2,lu_s_2011_11_24_11_32_44_098_2_1.asc,tprice_2011_11_24_11_32_44_102_2_1.asc,lu_s_2011_11_24_11_32_44_100_2_1.asc,tprice_2011_11_24_11_32_44_106_2_1.asc,trans_2011_11_24_11_32_38_376.csv
154,52,1,0,61,61,31,31,400,3721,2,1,2,160,10,4000,1,0,0.5,0.3,0.75,2,lu_s_2011_11_24_11_32_49_994_2_1.asc,tprice_2011_11_24_11_32_50_015_2_1.asc,lu_s_2011_11_24_11_32_50_011_2_1.asc,tprice_2011_11_24_11_32_50_018_2_1.asc,trans_2011_11_24_11_32_44_138.csv
